Element Type,Element Name,Description,Identifier,Data Type
Enum Value,SX,Sint Maarten.,"Type: , Enum Value: SX"
Enum Value,SK,Slovakia.,"Type: , Enum Value: SK"
Enum Value,SI,Slovenia.,"Type: , Enum Value: SI"
Enum Value,SB,Solomon Islands.,"Type: , Enum Value: SB"
Enum Value,SO,Somalia.,"Type: , Enum Value: SO"
Enum Value,ZA,South Africa.,"Type: , Enum Value: ZA"
Enum Value,GS,South Georgia & South Sandwich Islands.,"Type: , Enum Value: GS"
Enum Value,KR,South Korea.,"Type: , Enum Value: KR"
Enum Value,SS,South Sudan.,"Type: , Enum Value: SS"
Enum Value,ES,Spain.,"Type: , Enum Value: ES"
Enum Value,LK,Sri Lanka.,"Type: , Enum Value: LK"
Enum Value,VC,St. Vincent & Grenadines.,"Type: , Enum Value: VC"
Enum Value,SD,Sudan.,"Type: , Enum Value: SD"
Enum Value,SR,Suriname.,"Type: , Enum Value: SR"
Enum Value,SJ,Svalbard & Jan Mayen.,"Type: , Enum Value: SJ"
Enum Value,SE,Sweden.,"Type: , Enum Value: SE"
Enum Value,CH,Switzerland.,"Type: , Enum Value: CH"
Enum Value,SY,Syria.,"Type: , Enum Value: SY"
Enum Value,TW,Taiwan.,"Type: , Enum Value: TW"
Enum Value,TJ,Tajikistan.,"Type: , Enum Value: TJ"
Enum Value,TZ,Tanzania.,"Type: , Enum Value: TZ"
Enum Value,TH,Thailand.,"Type: , Enum Value: TH"
Enum Value,TL,Timor-Leste.,"Type: , Enum Value: TL"
Enum Value,TG,Togo.,"Type: , Enum Value: TG"
Enum Value,TK,Tokelau.,"Type: , Enum Value: TK"
Enum Value,TO,Tonga.,"Type: , Enum Value: TO"
Enum Value,TT,Trinidad & Tobago.,"Type: , Enum Value: TT"
Enum Value,TA,Tristan da Cunha.,"Type: , Enum Value: TA"
Enum Value,TN,Tunisia.,"Type: , Enum Value: TN"
Enum Value,TR,Turkey.,"Type: , Enum Value: TR"
Enum Value,TM,Turkmenistan.,"Type: , Enum Value: TM"
Enum Value,TC,Turks & Caicos Islands.,"Type: , Enum Value: TC"
Enum Value,TV,Tuvalu.,"Type: , Enum Value: TV"
Enum Value,UG,Uganda.,"Type: , Enum Value: UG"
Enum Value,UA,Ukraine.,"Type: , Enum Value: UA"
Enum Value,AE,United Arab Emirates.,"Type: , Enum Value: AE"
Enum Value,GB,United Kingdom.,"Type: , Enum Value: GB"
Enum Value,US,United States.,"Type: , Enum Value: US"
Enum Value,UM,U.S. Outlying Islands.,"Type: , Enum Value: UM"
Enum Value,UY,Uruguay.,"Type: , Enum Value: UY"
Enum Value,UZ,Uzbekistan.,"Type: , Enum Value: UZ"
Enum Value,VU,Vanuatu.,"Type: , Enum Value: VU"
Enum Value,VE,Venezuela.,"Type: , Enum Value: VE"
Enum Value,VN,Vietnam.,"Type: , Enum Value: VN"
Enum Value,VG,British Virgin Islands.,"Type: , Enum Value: VG"
Enum Value,WF,Wallis & Futuna.,"Type: , Enum Value: WF"
Enum Value,EH,Western Sahara.,"Type: , Enum Value: EH"
Enum Value,YE,Yemen.,"Type: , Enum Value: YE"
Enum Value,ZM,Zambia.,"Type: , Enum Value: ZM"
Enum Value,ZW,Zimbabwe.,"Type: , Enum Value: ZW"
Enum Value,ZZ,Unknown Region.,"Type: , Enum Value: ZZ"
Type,,"The country-specific harmonized system code and ISO country code for an inventory item.
",Type: 
Field,countryCode,The ISO 3166-1 alpha-2 country code for the country that issued the specified harmonized system code.,"Type: , Field: countryCode"
Field,harmonizedSystemCode,The country-specific harmonized system code. These are usually longer than 6 digits.,"Type: , Field: harmonizedSystemCode"
Type,,"An auto-generated type for paginating through multiple CountryHarmonizedSystemCodes.
",Type: 
Field,edges,A list of edges.,"Type: , Field: edges"
Field,nodes,A list of the nodes contained in CountryHarmonizedSystemCodeEdge.,"Type: , Field: nodes"
Field,pageInfo,Information to aid in pagination.,"Type: , Field: pageInfo"
Type,,"An auto-generated type which holds one CountryHarmonizedSystemCode and a cursor during pagination.
",Type: 
Field,cursor,A cursor for use in pagination.,"Type: , Field: cursor"
Field,node,The item at the end of CountryHarmonizedSystemCodeEdge.,"Type: , Field: node"
Type,,"The input fields required to specify a harmonized system code.
",Type: 
Type,,The input fields required to create a media object.,Type: 
Type,,The part of the image that should remain after cropping.,Type: 
Enum Value,CENTER,Keep the center of the image.,"Type: , Enum Value: CENTER"
Enum Value,TOP,Keep the top of the image.,"Type: , Enum Value: TOP"
Enum Value,BOTTOM,Keep the bottom of the image.,"Type: , Enum Value: BOTTOM"
Enum Value,LEFT,Keep the left of the image.,"Type: , Enum Value: LEFT"
Enum Value,RIGHT,Keep the right of the image.,"Type: , Enum Value: RIGHT"
Type,,"The three-letter currency codes that represent the world currencies used in stores. These include standard ISO 4217 codes, legacy codes,
and non-standard codes.
",Type: 
Enum Value,USD,United States Dollars (USD).,"Type: , Enum Value: USD"
Enum Value,EUR,Euro (EUR).,"Type: , Enum Value: EUR"
Enum Value,GBP,United Kingdom Pounds (GBP).,"Type: , Enum Value: GBP"
Enum Value,CAD,Canadian Dollars (CAD).,"Type: , Enum Value: CAD"
Enum Value,AFN,Afghan Afghani (AFN).,"Type: , Enum Value: AFN"
Enum Value,ALL,Albanian Lek (ALL).,"Type: , Enum Value: ALL"
Enum Value,DZD,Algerian Dinar (DZD).,"Type: , Enum Value: DZD"
Enum Value,AOA,Angolan Kwanza (AOA).,"Type: , Enum Value: AOA"
Enum Value,ARS,Argentine Pesos (ARS).,"Type: , Enum Value: ARS"
Enum Value,AMD,Armenian Dram (AMD).,"Type: , Enum Value: AMD"
Enum Value,AWG,Aruban Florin (AWG).,"Type: , Enum Value: AWG"
Enum Value,AUD,Australian Dollars (AUD).,"Type: , Enum Value: AUD"
Enum Value,BBD,Barbadian Dollar (BBD).,"Type: , Enum Value: BBD"
Enum Value,AZN,Azerbaijani Manat (AZN).,"Type: , Enum Value: AZN"
Enum Value,BDT,Bangladesh Taka (BDT).,"Type: , Enum Value: BDT"
Enum Value,BSD,Bahamian Dollar (BSD).,"Type: , Enum Value: BSD"
Enum Value,BHD,Bahraini Dinar (BHD).,"Type: , Enum Value: BHD"
Enum Value,BIF,Burundian Franc (BIF).,"Type: , Enum Value: BIF"
Enum Value,BZD,Belize Dollar (BZD).,"Type: , Enum Value: BZD"
Enum Value,BMD,Bermudian Dollar (BMD).,"Type: , Enum Value: BMD"
Enum Value,BTN,Bhutanese Ngultrum (BTN).,"Type: , Enum Value: BTN"
Enum Value,BAM,Bosnia and Herzegovina Convertible Mark (BAM).,"Type: , Enum Value: BAM"
Enum Value,BRL,Brazilian Real (BRL).,"Type: , Enum Value: BRL"
Enum Value,BOB,Bolivian Boliviano (BOB).,"Type: , Enum Value: BOB"
Enum Value,BWP,Botswana Pula (BWP).,"Type: , Enum Value: BWP"
Enum Value,BND,Brunei Dollar (BND).,"Type: , Enum Value: BND"
Enum Value,BGN,Bulgarian Lev (BGN).,"Type: , Enum Value: BGN"
Enum Value,MMK,Burmese Kyat (MMK).,"Type: , Enum Value: MMK"
Enum Value,KHR,Cambodian Riel.,"Type: , Enum Value: KHR"
Enum Value,CVE,Cape Verdean escudo (CVE).,"Type: , Enum Value: CVE"
Enum Value,KYD,Cayman Dollars (KYD).,"Type: , Enum Value: KYD"
Enum Value,XAF,Central African CFA Franc (XAF).,"Type: , Enum Value: XAF"
Enum Value,CLP,Chilean Peso (CLP).,"Type: , Enum Value: CLP"
Enum Value,CNY,Chinese Yuan Renminbi (CNY).,"Type: , Enum Value: CNY"
Enum Value,COP,Colombian Peso (COP).,"Type: , Enum Value: COP"
Enum Value,KMF,Comorian Franc (KMF).,"Type: , Enum Value: KMF"
Enum Value,CDF,Congolese franc (CDF).,"Type: , Enum Value: CDF"
Enum Value,CRC,Costa Rican Colones (CRC).,"Type: , Enum Value: CRC"
Enum Value,HRK,Croatian Kuna (HRK).,"Type: , Enum Value: HRK"
Enum Value,CZK,Czech Koruny (CZK).,"Type: , Enum Value: CZK"
Enum Value,DKK,Danish Kroner (DKK).,"Type: , Enum Value: DKK"
Enum Value,DOP,Dominican Peso (DOP).,"Type: , Enum Value: DOP"
Enum Value,XCD,East Caribbean Dollar (XCD).,"Type: , Enum Value: XCD"
Enum Value,EGP,Egyptian Pound (EGP).,"Type: , Enum Value: EGP"
Enum Value,ETB,Ethiopian Birr (ETB).,"Type: , Enum Value: ETB"
Enum Value,XPF,CFP Franc (XPF).,"Type: , Enum Value: XPF"
Enum Value,FJD,Fijian Dollars (FJD).,"Type: , Enum Value: FJD"
Enum Value,GMD,Gambian Dalasi (GMD).,"Type: , Enum Value: GMD"
Enum Value,GHS,Ghanaian Cedi (GHS).,"Type: , Enum Value: GHS"
Enum Value,GTQ,Guatemalan Quetzal (GTQ).,"Type: , Enum Value: GTQ"
Enum Value,GYD,Guyanese Dollar (GYD).,"Type: , Enum Value: GYD"
Enum Value,GEL,Georgian Lari (GEL).,"Type: , Enum Value: GEL"
Enum Value,HTG,Haitian Gourde (HTG).,"Type: , Enum Value: HTG"
Enum Value,HNL,Honduran Lempira (HNL).,"Type: , Enum Value: HNL"
Enum Value,HKD,Hong Kong Dollars (HKD).,"Type: , Enum Value: HKD"
Enum Value,HUF,Hungarian Forint (HUF).,"Type: , Enum Value: HUF"
Enum Value,ISK,Icelandic Kronur (ISK).,"Type: , Enum Value: ISK"
Enum Value,INR,Indian Rupees (INR).,"Type: , Enum Value: INR"
Enum Value,IDR,Indonesian Rupiah (IDR).,"Type: , Enum Value: IDR"
Enum Value,ILS,Israeli New Shekel (NIS).,"Type: , Enum Value: ILS"
Enum Value,IQD,Iraqi Dinar (IQD).,"Type: , Enum Value: IQD"
Enum Value,JMD,Jamaican Dollars (JMD).,"Type: , Enum Value: JMD"
Enum Value,JPY,Japanese Yen (JPY).,"Type: , Enum Value: JPY"
Enum Value,JEP,Jersey Pound.,"Type: , Enum Value: JEP"
Enum Value,JOD,Jordanian Dinar (JOD).,"Type: , Enum Value: JOD"
Enum Value,KZT,Kazakhstani Tenge (KZT).,"Type: , Enum Value: KZT"
Enum Value,KES,Kenyan Shilling (KES).,"Type: , Enum Value: KES"
Enum Value,KWD,Kuwaiti Dinar (KWD).,"Type: , Enum Value: KWD"
Enum Value,KGS,Kyrgyzstani Som (KGS).,"Type: , Enum Value: KGS"
Enum Value,LAK,Laotian Kip (LAK).,"Type: , Enum Value: LAK"
Enum Value,LVL,Latvian Lati (LVL).,"Type: , Enum Value: LVL"
Enum Value,LBP,Lebanese Pounds (LBP).,"Type: , Enum Value: LBP"
Enum Value,LSL,Lesotho Loti (LSL).,"Type: , Enum Value: LSL"
Enum Value,LRD,Liberian Dollar (LRD).,"Type: , Enum Value: LRD"
Enum Value,LTL,Lithuanian Litai (LTL).,"Type: , Enum Value: LTL"
Enum Value,MGA,Malagasy Ariary (MGA).,"Type: , Enum Value: MGA"
Enum Value,MKD,Macedonia Denar (MKD).,"Type: , Enum Value: MKD"
Enum Value,MOP,Macanese Pataca (MOP).,"Type: , Enum Value: MOP"
Enum Value,MWK,Malawian Kwacha (MWK).,"Type: , Enum Value: MWK"
Enum Value,MVR,Maldivian Rufiyaa (MVR).,"Type: , Enum Value: MVR"
Enum Value,MXN,Mexican Pesos (MXN).,"Type: , Enum Value: MXN"
Enum Value,MYR,Malaysian Ringgits (MYR).,"Type: , Enum Value: MYR"
Enum Value,MUR,Mauritian Rupee (MUR).,"Type: , Enum Value: MUR"
Enum Value,MDL,Moldovan Leu (MDL).,"Type: , Enum Value: MDL"
Enum Value,MAD,Moroccan Dirham.,"Type: , Enum Value: MAD"
Enum Value,MNT,Mongolian Tugrik.,"Type: , Enum Value: MNT"
Enum Value,MZN,Mozambican Metical.,"Type: , Enum Value: MZN"
Enum Value,NAD,Namibian Dollar.,"Type: , Enum Value: NAD"
Enum Value,NPR,Nepalese Rupee (NPR).,"Type: , Enum Value: NPR"
Enum Value,ANG,Netherlands Antillean Guilder.,"Type: , Enum Value: ANG"
Enum Value,NZD,New Zealand Dollars (NZD).,"Type: , Enum Value: NZD"
Enum Value,NIO,Nicaraguan Córdoba (NIO).,"Type: , Enum Value: NIO"
Enum Value,NGN,Nigerian Naira (NGN).,"Type: , Enum Value: NGN"
Enum Value,NOK,Norwegian Kroner (NOK).,"Type: , Enum Value: NOK"
Enum Value,OMR,Omani Rial (OMR).,"Type: , Enum Value: OMR"
Enum Value,PAB,Panamian Balboa (PAB).,"Type: , Enum Value: PAB"
Enum Value,PKR,Pakistani Rupee (PKR).,"Type: , Enum Value: PKR"
Enum Value,PGK,Papua New Guinean Kina (PGK).,"Type: , Enum Value: PGK"
Enum Value,PYG,Paraguayan Guarani (PYG).,"Type: , Enum Value: PYG"
Enum Value,PEN,Peruvian Nuevo Sol (PEN).,"Type: , Enum Value: PEN"
Enum Value,PHP,Philippine Peso (PHP).,"Type: , Enum Value: PHP"
Enum Value,PLN,Polish Zlotych (PLN).,"Type: , Enum Value: PLN"
Enum Value,QAR,Qatari Rial (QAR).,"Type: , Enum Value: QAR"
Enum Value,RON,Romanian Lei (RON).,"Type: , Enum Value: RON"
Enum Value,RUB,Russian Rubles (RUB).,"Type: , Enum Value: RUB"
Enum Value,RWF,Rwandan Franc (RWF).,"Type: , Enum Value: RWF"
Enum Value,WST,Samoan Tala (WST).,"Type: , Enum Value: WST"
Enum Value,SAR,Saudi Riyal (SAR).,"Type: , Enum Value: SAR"
Enum Value,RSD,Serbian dinar (RSD).,"Type: , Enum Value: RSD"
Enum Value,SCR,Seychellois Rupee (SCR).,"Type: , Enum Value: SCR"
Enum Value,SGD,Singapore Dollars (SGD).,"Type: , Enum Value: SGD"
Enum Value,SDG,Sudanese Pound (SDG).,"Type: , Enum Value: SDG"
Enum Value,SYP,Syrian Pound (SYP).,"Type: , Enum Value: SYP"
Enum Value,ZAR,South African Rand (ZAR).,"Type: , Enum Value: ZAR"
Enum Value,KRW,South Korean Won (KRW).,"Type: , Enum Value: KRW"
Enum Value,SSP,South Sudanese Pound (SSP).,"Type: , Enum Value: SSP"
Enum Value,SBD,Solomon Islands Dollar (SBD).,"Type: , Enum Value: SBD"
Enum Value,LKR,Sri Lankan Rupees (LKR).,"Type: , Enum Value: LKR"
Enum Value,SRD,Surinamese Dollar (SRD).,"Type: , Enum Value: SRD"
Enum Value,SZL,Swazi Lilangeni (SZL).,"Type: , Enum Value: SZL"
Enum Value,SEK,Swedish Kronor (SEK).,"Type: , Enum Value: SEK"
Enum Value,CHF,Swiss Francs (CHF).,"Type: , Enum Value: CHF"
Enum Value,TWD,Taiwan Dollars (TWD).,"Type: , Enum Value: TWD"
Enum Value,THB,Thai baht (THB).,"Type: , Enum Value: THB"
Enum Value,TZS,Tanzanian Shilling (TZS).,"Type: , Enum Value: TZS"
Enum Value,TTD,Trinidad and Tobago Dollars (TTD).,"Type: , Enum Value: TTD"
Enum Value,TND,Tunisian Dinar (TND).,"Type: , Enum Value: TND"
Enum Value,TRY,Turkish Lira (TRY).,"Type: , Enum Value: TRY"
Enum Value,TMT,Turkmenistani Manat (TMT).,"Type: , Enum Value: TMT"
Enum Value,UGX,Ugandan Shilling (UGX).,"Type: , Enum Value: UGX"
Enum Value,UAH,Ukrainian Hryvnia (UAH).,"Type: , Enum Value: UAH"
Enum Value,AED,United Arab Emirates Dirham (AED).,"Type: , Enum Value: AED"
Enum Value,UYU,Uruguayan Pesos (UYU).,"Type: , Enum Value: UYU"
Enum Value,UZS,Uzbekistan som (UZS).,"Type: , Enum Value: UZS"
Enum Value,VUV,Vanuatu Vatu (VUV).,"Type: , Enum Value: VUV"
Enum Value,VND,Vietnamese đồng (VND).,"Type: , Enum Value: VND"
Enum Value,XOF,West African CFA franc (XOF).,"Type: , Enum Value: XOF"
Enum Value,YER,Yemeni Rial (YER).,"Type: , Enum Value: YER"
Enum Value,ZMW,Zambian Kwacha (ZMW).,"Type: , Enum Value: ZMW"
Enum Value,BYN,Belarusian Ruble (BYN).,"Type: , Enum Value: BYN"
Enum Value,BYR,Belarusian Ruble (BYR).,"Type: , Enum Value: BYR"
Enum Value,DJF,Djiboutian Franc (DJF).,"Type: , Enum Value: DJF"
Enum Value,ERN,Eritrean Nakfa (ERN).,"Type: , Enum Value: ERN"
Enum Value,FKP,Falkland Islands Pounds (FKP).,"Type: , Enum Value: FKP"
Enum Value,GIP,Gibraltar Pounds (GIP).,"Type: , Enum Value: GIP"
Enum Value,GNF,Guinean Franc (GNF).,"Type: , Enum Value: GNF"
Enum Value,IRR,Iranian Rial (IRR).,"Type: , Enum Value: IRR"
Enum Value,KID,Kiribati Dollar (KID).,"Type: , Enum Value: KID"
Enum Value,LYD,Libyan Dinar (LYD).,"Type: , Enum Value: LYD"
Enum Value,MRU,Mauritanian Ouguiya (MRU).,"Type: , Enum Value: MRU"
Enum Value,SLL,Sierra Leonean Leone (SLL).,"Type: , Enum Value: SLL"
Enum Value,SHP,Saint Helena Pounds (SHP).,"Type: , Enum Value: SHP"
Enum Value,SOS,Somali Shilling (SOS).,"Type: , Enum Value: SOS"
Enum Value,STD,Sao Tome And Principe Dobra (STD).,"Type: , Enum Value: STD"
Enum Value,STN,Sao Tome And Principe Dobra (STN).,"Type: , Enum Value: STN"
Enum Value,TJS,Tajikistani Somoni (TJS).,"Type: , Enum Value: TJS"
Enum Value,TOP,Tongan Pa'anga (TOP).,"Type: , Enum Value: TOP"
Enum Value,VED,Venezuelan Bolivares (VED).,"Type: , Enum Value: VED"
Enum Value,VEF,Venezuelan Bolivares (VEF).,"Type: , Enum Value: VEF"
Enum Value,VES,Venezuelan Bolivares (VES).,"Type: , Enum Value: VES"
Enum Value,XXX,Unrecognized currency.,"Type: , Enum Value: XXX"
Type,,Currency formats configured for the merchant. These formats are available to use within Liquid.,Type: 
Field,moneyFormat,Money without currency in HTML.,"Type: , Field: moneyFormat"
Field,moneyInEmailsFormat,Money without currency in emails.,"Type: , Field: moneyInEmailsFormat"
Field,moneyWithCurrencyFormat,Money with currency in HTML.,"Type: , Field: moneyWithCurrencyFormat"
